,Open,Close,High,Low,Volume,Date
502,3.235,3.2025,3.235,3.2,,2020-05-13
503,3.1875,3.2375,3.245,3.1275,,2020-05-12
504,3.2,3.185,3.2225,3.18,,2020-05-11
505,3.1775,3.19,3.2175,3.175,,2020-05-08
506,3.135,3.16,3.18,3.1325,,2020-05-07
507,3.15,3.1175,3.15,3.11,,2020-05-06
508,3.105,3.13,3.1475,3.105,,2020-05-05
509,3.095,3.1075,3.1,3.055,,2020-05-04
510,3.11,3.115,3.115,3.08,,2020-05-01
511,3.0525,3.115,3.13,3.035,,2020-04-30
512,3.0275,3.045,3.0875,3.0025,,2020-04-29
513,3.05,3.0275,3.085,3.0125,,2020-04-28
514,3.15,3.055,3.1575,3.0425,,2020-04-27
515,3.1925,3.1575,3.2075,3.12,,2020-04-24
516,3.17,3.1925,3.235,3.15,,2020-04-23
517,3.1,3.175,3.2025,3.0825,,2020-04-22
518,3.1425,3.0925,3.1625,3.01,,2020-04-21
519,3.225,3.1425,3.2325,3.135,,2020-04-20
520,3.1975,3.2225,3.255,3.195,,2020-04-17
521,3.1875,3.1975,3.23,3.1775,,2020-04-16
522,3.26,3.1925,3.2675,3.175,,2020-04-15
523,3.3125,3.26,3.32,3.2575,,2020-04-14
524,3.3225,3.315,3.34,3.265,,2020-04-13
525,3.3075,3.3175,3.335,3.28,,2020-04-09
526,3.32,3.3,3.34,3.2825,,2020-04-08
527,3.28,3.315,3.355,3.28,,2020-04-07
528,3.2975,3.2775,3.3175,3.255,,2020-04-06
529,3.345,3.3075,3.385,3.28,,2020-04-03
530,3.35,3.335,3.4325,3.33,,2020-04-02
531,3.4125,3.3475,3.4275,3.335,,2020-04-01
532,3.4175,3.4075,3.4475,3.335,,2020-03-31
533,3.43,3.4125,3.4675,3.4,,2020-03-30
534,3.485,3.46,3.5,3.425,,2020-03-27
535,3.4825,3.4875,3.4925,3.4375,,2020-03-26
536,3.475,3.485,3.5275,3.4575,,2020-03-25
537,3.435,3.4725,3.505,3.38,,2020-03-24
538,3.4025,3.435,3.455,3.3825,,2020-03-23
539,3.465,3.4375,3.5675,3.4225,,2020-03-20
540,3.365,3.455,3.5475,3.365,,2020-03-19
541,3.44,3.3525,3.4525,3.32,,2020-03-18
542,3.5525,3.44,3.5675,3.4275,,2020-03-17
543,3.625,3.5475,3.6775,3.54,,2020-03-16
544,3.7,3.7075,3.755,3.7,,2020-03-13
545,3.775,3.6975,3.775,3.67,,2020-03-12
546,3.8025,3.7925,3.805,3.77,,2020-03-11
547,3.79,3.8,3.815,3.775,,2020-03-10
548,3.72,3.7425,3.775,3.685,,2020-03-09
549,3.8375,3.7725,3.855,3.77,,2020-03-06
550,3.875,3.845,3.875,3.82,,2020-03-05
551,3.82,3.87,3.885,3.8,,2020-03-04
552,3.7575,3.8175,3.8375,3.7575,,2020-03-03
553,3.665,3.7475,3.7575,3.66,,2020-03-02
554,3.645,3.665,3.6725,3.6275,,2020-02-28
555,3.6975,3.645,3.7,3.6175,,2020-02-27
556,3.72,3.705,3.74,3.6825,,2020-02-26
557,3.73,3.725,3.7475,3.7125,,2020-02-25
558,3.7625,3.7225,3.7625,3.7,,2020-02-24
559,3.7825,3.77,3.805,3.7625,,2020-02-21
560,3.8075,3.785,3.8125,3.78,,2020-02-20
561,3.8225,3.805,3.8275,3.785,,2020-02-19
562,3.785,3.83,3.8325,3.78,,2020-02-18
563,3.795,3.7775,3.815,3.7625,,2020-02-14
564,3.8225,3.795,3.8275,3.79,,2020-02-13
565,3.7975,3.83,3.8375,3.7825,,2020-02-12
566,3.81,3.7975,3.82,3.78,,2020-02-11
567,3.8325,3.8175,3.835,3.79,,2020-02-10
568,3.8025,3.835,3.85,3.8,,2020-02-07
569,3.8025,3.7925,3.8175,3.76,,2020-02-06
570,3.815,3.8075,3.8325,3.795,,2020-02-05
571,3.7825,3.8225,3.835,3.7825,,2020-02-04
572,3.805,3.7875,3.82,3.765,,2020-02-03
573,3.815,3.8125,3.8275,3.7875,,2020-01-31
574,3.845,3.795,3.85,3.785,,2020-01-30
575,3.855,3.8425,3.8825,3.8275,,2020-01-29
576,3.825,3.865,3.87,3.785,,2020-01-28
577,3.8425,3.805,3.8475,3.7725,,2020-01-27
578,3.9325,3.8725,3.9325,3.865,,2020-01-24
579,3.885,3.9375,3.94,3.875,,2020-01-23
580,3.875,3.8875,3.91,3.8675,,2020-01-22
581,3.89,3.875,3.8925,3.8425,,2020-01-21
582,3.77,3.8925,3.895,3.7675,,2020-01-17
583,3.8725,3.755,3.8775,3.7525,,2020-01-16
584,3.8875,3.875,3.9025,3.865,,2020-01-15
585,3.8925,3.89,3.905,3.8825,,2020-01-14
586,3.865,3.895,3.895,3.855,,2020-01-13
587,3.8325,3.8575,3.8675,3.765,,2020-01-10
588,3.8375,3.8325,3.87,3.8225,,2020-01-09
589,3.84,3.8425,3.855,3.8225,,2020-01-08
590,3.85,3.845,3.8575,3.835,,2020-01-07
591,3.8625,3.8475,3.8775,3.8275,,2020-01-06
592,3.915,3.865,3.92,3.855,,2020-01-03
593,3.8775,3.915,3.92,3.8725,,2020-01-02
594,3.8825,3.8775,3.8975,3.8625,,2019-12-31
595,3.8925,3.8825,3.92,3.8675,,2019-12-30
596,3.88,3.9,3.91,3.88,,2019-12-27
597,3.88,3.885,3.89,3.865,,2019-12-26
598,3.885,3.875,3.89,3.87,,2019-12-24
599,3.88,3.8875,3.9025,3.8725,,2019-12-23
600,3.865,3.8775,3.895,3.86,,2019-12-20
601,3.87,3.865,3.89,3.85,,2019-12-19
602,3.8925,3.87,3.9,3.8575,,2019-12-18
603,3.875,3.9,3.905,3.8625,,2019-12-17
604,3.835,3.88,3.895,3.8325,,2019-12-16
605,3.7375,3.6625,3.745,3.6625,,2019-12-13
606,3.5825,3.67,3.6875,3.5825,,2019-12-12
607,3.63,3.5775,3.63,3.57,,2019-12-11
608,3.6575,3.6325,3.67,3.625,,2019-12-10
609,3.665,3.6575,3.68,3.65,,2019-12-09
610,3.6475,3.665,3.6875,3.6475,,2019-12-06
611,3.685,3.655,3.6975,3.6525,,2019-12-05
612,3.7175,3.6875,3.735,3.6775,,2019-12-04
613,3.7375,3.72,3.76,3.715,,2019-12-03
614,3.7175,3.735,3.755,3.71,,2019-12-02
615,3.6575,3.7125,3.7225,3.65,,2019-11-29
616,3.6725,3.6275,3.6875,3.6225,,2019-11-27
617,3.6975,3.675,3.705,3.67,,2019-11-26
618,3.6875,3.705,3.7275,3.6825,,2019-11-25
619,3.68,3.6875,3.7025,3.675,,2019-11-22
620,3.6675,3.685,3.6975,3.6625,,2019-11-21
621,3.6975,3.6675,3.705,3.6575,,2019-11-20
622,3.6775,3.7,3.73,3.6775,,2019-11-19
623,3.71,3.6775,3.7175,3.675,,2019-11-18
624,3.755,3.7125,3.765,3.7075,,2019-11-15
625,3.7525,3.7575,3.775,3.745,,2019-11-14
626,3.77,3.7525,3.7775,3.75,,2019-11-13
627,3.745,3.7775,3.78,3.7275,,2019-11-12
628,3.735,3.7325,3.745,3.7325,,2019-11-11
629,3.76,3.7525,3.765,3.75,,2019-11-10
630,3.7525,3.7725,3.8375,3.725,,2019-11-08
631,3.7925,3.7525,3.8,3.7375,,2019-11-07
632,3.8225,3.7875,3.85,3.775,,2019-11-06
633,3.8325,3.8175,3.8475,3.805,,2019-11-05
634,3.8675,3.8325,3.8775,3.83,,2019-11-04
635,3.8925,3.8925,3.9175,3.8625,,2019-11-01
636,3.9025,3.9,3.91,3.8475,,2019-10-31
637,3.8575,3.9075,3.9125,3.8525,,2019-10-30
638,3.835,3.8625,3.875,3.82,,2019-10-29
639,3.86,3.84,3.865,3.8325,,2019-10-28
640,3.87,3.8675,3.9,3.8575,,2019-10-25
641,3.885,3.8675,3.9075,3.8525,,2019-10-24
642,3.8775,3.8775,3.895,3.84,,2019-10-23
643,3.87,3.88,3.925,3.85,,2019-10-22
644,3.9,3.8725,3.9375,3.865,,2019-10-21
645,3.94,3.91,3.9575,3.8975,,2019-10-18
646,3.9175,3.9475,3.9725,3.915,,2019-10-17
647,3.92,3.9175,3.9275,3.875,,2019-10-16
648,3.97,3.9325,3.985,3.925,,2019-10-15
649,4.0125,3.9775,4.025,3.9325,,2019-10-14
650,3.8075,3.9775,3.9875,3.805,,2019-10-11
651,3.9275,3.8025,3.95,3.7825,,2019-10-10
652,3.955,3.9425,3.9725,3.93,,2019-10-09
653,3.875,3.9575,3.965,3.86,,2019-10-08
654,3.875,3.87,3.8775,3.85,,2019-10-07
655,3.88,3.8475,3.89,3.8375,,2019-10-04
656,3.87,3.8875,3.9075,3.855,,2019-10-03
657,3.905,3.8775,3.9175,3.855,,2019-10-02
658,3.8675,3.925,3.9275,3.8525,,2019-10-01
659,3.72,3.88,3.8825,3.715,,2019-09-30
660,3.7125,3.715,3.73,3.6975,,2019-09-27
661,3.735,3.725,3.7575,3.6825,,2019-09-26
662,3.7525,3.7425,3.775,3.7225,,2019-09-25
663,3.72,3.7475,3.76,3.7025,,2019-09-24
664,3.7125,3.7325,3.745,3.71,,2019-09-23
665,3.7275,3.7075,3.745,3.695,,2019-09-20
666,3.715,3.7275,3.7375,3.695,,2019-09-19
667,3.6775,3.7125,3.72,3.6575,,2019-09-18
668,3.74,3.68,3.7425,3.66,,2019-09-17
669,3.72,3.74,3.7475,3.675,,2019-09-16
670,3.585,3.555,3.585,3.585,,2019-09-13
671,3.4975,3.545,3.5375,3.495,,2019-09-12
672,3.4975,3.4825,3.4975,3.4475,,2019-09-11
673,3.44,3.485,3.495,3.44,,2019-09-10
674,3.4325,3.4075,3.4325,3.4,,2019-09-09
675,3.475,3.425,3.4825,3.415,,2019-09-06
676,3.465,3.465,3.495,3.465,,2019-09-05
677,3.505,3.46,3.51,3.445,,2019-09-04
678,3.5875,3.4975,3.59,3.49,,2019-09-03
679,3.5975,3.58,3.645,3.5675,,2019-08-30
680,3.63,3.5975,3.69,3.575,,2019-08-29
681,3.5725,3.6275,3.655,3.5525,,2019-08-28
682,3.59,3.57,3.6,3.5675,,2019-08-27
683,3.58,3.585,3.62,3.57,,2019-08-26
684,3.6275,3.5975,3.63,3.575,,2019-08-23
685,3.63,3.6325,3.665,3.59,,2019-08-22
686,3.6,3.625,3.64,3.57,,2019-08-21
687,3.665,3.595,3.7025,3.5925,,2019-08-20
688,3.6725,3.65,3.6825,3.6325,,2019-08-19
689,3.615,3.71,3.7125,3.6125,,2019-08-16
690,3.6025,3.6075,3.6375,3.5825,,2019-08-15
691,3.6625,3.59,3.705,3.585,,2019-08-14
692,3.79,3.66,3.79,3.655,,2019-08-13
693,4.0975,3.8525,4.1,3.8525,,2019-08-12
694,4.1075,4.1025,4.17,4.0725,,2019-08-09
695,4.0725,4.11,4.12,4.055,,2019-08-08
696,4.0475,4.065,4.075,4.005,,2019-08-07
697,4.0575,4.04,4.08,4.0075,,2019-08-06
698,4.0,4.0525,4.0675,3.91,,2019-08-05
699,3.9475,3.995,4.0,3.935,,2019-08-02
700,4.0175,3.9275,4.03,3.8725,,2019-08-01
701,4.1075,4.0025,4.1375,4.0,,2019-07-31
702,4.17,4.1125,4.17,4.1025,,2019-07-30
703,4.1325,4.17,4.195,4.12,,2019-07-29
704,4.1825,4.145,4.195,4.13,,2019-07-26
705,4.24,4.185,4.2575,4.18,,2019-07-25
706,4.25,4.24,4.305,4.215,,2019-07-24
707,4.2375,4.255,4.265,4.1825,,2019-07-23
708,4.3075,4.2225,4.3225,4.21,,2019-07-22
709,4.255,4.3075,4.34,4.2375,,2019-07-19
710,4.35,4.245,4.36,4.2325,,2019-07-18
711,4.3525,4.36,4.415,4.315,,2019-07-17
712,4.3775,4.3525,4.4075,4.29,,2019-07-16
713,4.5925,4.41,4.6,4.3975,,2019-07-15
714,4.4775,4.495,4.57,4.4775,,2019-07-12
715,4.3325,4.4775,4.48,4.3325,,2019-07-11
716,4.3,4.3425,4.3475,4.28,,2019-07-10
717,4.3725,4.3175,4.3775,4.2925,,2019-07-09
718,4.4075,4.385,4.4275,4.32,,2019-07-08
719,4.33,4.34,4.355,4.27,,2019-07-05
720,4.17,4.33,4.3375,4.17,,2019-07-03
721,4.125,4.135,4.155,4.0825,,2019-07-02
722,4.2425,4.12,4.2475,4.1025,,2019-07-01
723,4.39,4.2025,4.55,4.11,,2019-06-28
724,4.43,4.4,4.455,4.385,,2019-06-27
725,4.47,4.4325,4.4725,4.4075,,2019-06-26
726,4.51,4.475,4.53,4.465,,2019-06-25
727,4.4225,4.4675,4.4775,4.4025,,2019-06-24
728,4.52,4.4225,4.54,4.4175,,2019-06-21
729,4.415,4.5,4.5075,4.365,,2019-06-20
730,4.4975,4.41,4.5175,4.3825,,2019-06-19
731,4.555,4.4975,4.58,4.4275,,2019-06-18
732,4.5825,4.5475,4.6425,4.505,,2019-06-17
733,4.42,4.53,4.5725,4.4175,,2019-06-14
734,4.2975,4.42,4.4275,4.295,,2019-06-13
735,4.2775,4.3,4.345,4.24,,2019-06-12
736,4.15,4.2775,4.3025,4.0825,,2019-06-11
737,4.13,4.1575,4.165,4.09,,2019-06-10
738,4.21,4.1575,4.235,4.15,,2019-06-07
739,4.145,4.205,4.215,4.07,,2019-06-06
740,4.2425,4.1475,4.2475,4.1225,,2019-06-05
741,4.35,4.2525,4.36,4.2125,,2019-06-04
742,4.2625,4.2425,4.3075,4.1825,,2019-06-03
743,4.35,4.27,4.375,4.2325,,2019-05-31
744,4.165,4.3625,4.3675,4.1325,,2019-05-30
745,4.2925,4.1875,4.38,4.1225,,2019-05-29
746,4.08,4.2025,4.21,4.075,,2019-05-28
747,3.905,4.0425,4.0475,3.8975,,2019-05-24
748,3.94,3.8975,3.99,3.87,,2019-05-23
749,3.9325,3.945,3.965,3.8625,,2019-05-22
750,3.9325,3.9425,3.99,3.9125,,2019-05-21
751,3.86,3.89,3.915,3.8575,,2019-05-20
752,3.8,3.8325,3.8475,3.8,,2019-05-17
753,3.6875,3.79,3.8075,3.6875,,2019-05-16
754,0.0,3.695,3.8,0.0,,2019-05-15
755,3.5425,3.605,3.6075,3.535,,2019-05-14
756,3.355,3.475,3.4825,3.355,,2019-05-13
757,3.465,3.425,3.465,3.3825,,2019-05-10
758,3.5,3.445,3.5,3.44,,2019-05-09
759,3.565,3.5525,3.565,3.5325,,2019-05-08
760,3.57,3.58,3.5925,3.55,,2019-05-07
761,3.525,3.5575,3.56,3.49,,2019-05-06
762,3.6225,3.63,3.6325,3.6025,,2019-05-03
763,3.61,3.62,3.6225,3.585,,2019-05-02
764,3.535,3.6,3.605,3.535,,2019-05-01
765,3.5225,3.5325,3.54,3.4925,,2019-04-30
766,3.5325,3.52,3.56,3.5125,,2019-04-29
767,3.4725,3.5125,3.535,3.47,,2019-04-26
768,3.46,3.475,3.51,3.4225,,2019-04-25
769,3.51,3.4675,3.525,3.455,,2019-04-24
770,3.5475,3.5125,3.55,3.5025,,2019-04-23
771,3.59,3.5475,3.59,3.5425,,2019-04-22
772,3.58,3.585,3.5925,3.57,,2019-04-18
773,3.5825,3.5825,3.6,3.5675,,2019-04-17
774,3.625,3.59,3.625,3.5725,,2019-04-16
775,3.6125,3.6275,3.6425,3.61,,2019-04-15
776,3.6025,3.61,3.615,3.585,,2019-04-12
777,3.6125,3.6,3.63,3.585,,2019-04-11
778,3.6025,3.6175,3.6275,3.6,,2019-04-10
779,3.5975,3.6,3.6225,3.5525,,2019-04-09
780,3.6225,3.6,3.635,3.595,,2019-04-08
781,3.645,3.625,3.6475,3.605,,2019-04-05
782,3.6275,3.6525,3.6625,3.6275,,2019-04-04
783,3.6125,3.6275,3.6475,3.605,,2019-04-03
784,3.6225,3.615,3.635,3.5925,,2019-04-02
785,3.565,3.6175,3.63,3.565,,2019-04-01
786,3.7375,3.565,3.75,3.56,,2019-03-29
787,3.7375,3.74,3.7475,3.72,,2019-03-28
788,3.7675,3.7375,3.77,3.72,,2019-03-27
789,3.7925,3.7725,3.805,3.755,,2019-03-26
790,3.7875,3.7975,3.8075,3.7675,,2019-03-25
791,3.7575,3.7825,3.8075,3.755,,2019-03-22
792,3.71,3.7625,3.775,3.705,,2019-03-21
793,3.715,3.715,3.725,3.6875,,2019-03-20
794,3.72,3.7125,3.7375,3.6775,,2019-03-19
795,3.74,3.715,3.755,3.7025,,2019-03-18
796,0.0,3.7325,3.7375,0.0,,2019-03-15
797,3.6025,3.615,3.6325,3.6,,2019-03-14
798,3.5725,3.5725,3.595,3.55,,2019-03-13
799,3.5325,3.565,3.5775,3.5275,,2019-03-12
800,3.5775,3.5475,3.5825,3.54,,2019-03-08
801,3.6225,3.56,3.6225,3.5575,,2019-03-07
802,3.66,3.625,3.66,3.61,,2019-03-06
803,3.66,3.66,3.6725,3.6475,,2019-03-05
804,3.6525,3.65,3.68,3.645,,2019-03-04
805,3.6175,3.64,3.64,3.575,,2019-03-01
806,3.6375,3.62,3.6475,3.6125,,2019-02-28
807,3.66,3.6375,3.6825,3.625,,2019-02-27
808,3.7075,3.6625,3.7125,3.655,,2019-02-26
809,3.7775,3.705,3.785,3.7,,2019-02-25
810,3.7475,3.7525,3.7775,3.745,,2019-02-22
811,3.71,3.755,3.785,3.705,,2019-02-21
812,3.715,3.7075,3.735,3.685,,2019-02-20
813,3.7425,3.6975,3.7625,3.69,,2019-02-19
814,3.7475,3.7475,3.765,3.73,,2019-02-15
815,3.7875,3.7475,3.79,3.74,,2019-02-14
816,3.775,3.7875,3.79,3.7625,,2019-02-13
817,3.735,3.7825,3.7875,3.73,,2019-02-12
818,3.745,3.7275,3.75,3.7175,,2019-02-11
819,3.765,3.7425,3.8175,3.74,,2019-02-08
820,3.7975,3.765,3.8025,3.7625,,2019-02-07
821,3.805,3.8,3.8075,3.79,,2019-02-06
822,3.795,3.8075,3.8125,3.77,,2019-02-05
823,3.7775,3.7925,3.7975,3.765,,2019-02-04
824,3.765,3.7825,3.8075,3.765,,2019-02-01
825,3.81,3.765,3.815,3.7575,,2019-01-31
826,3.7775,3.8125,3.815,3.775,,2019-01-30
827,3.7975,3.7725,3.8075,3.76,,2019-01-29
828,3.795,3.7975,3.81,3.78,,2019-01-28
829,3.77,3.8025,3.805,3.76,,2019-01-25
830,3.7875,3.77,3.7975,3.7575,,2019-01-24
831,3.795,3.7875,3.8175,3.78,,2019-01-23
832,3.8075,3.79,3.8225,3.7675,,2019-01-22
833,3.7975,3.8175,3.83,3.7775,,2019-01-18
834,3.74,3.8,3.815,3.7375,,2019-01-17
835,3.7275,3.74,3.75,3.725,,2019-01-16
836,3.795,3.7125,3.81,3.71,,2019-01-15
837,3.785,3.785,3.81,3.77,,2019-01-14
838,3.77,3.7825,3.7925,3.7675,,2019-01-11
839,3.815,3.7625,3.8275,3.76,,2019-01-10
840,3.805,3.82,3.835,3.805,,2019-01-09
841,3.825,3.8,3.845,3.79,,2019-01-08
842,3.8225,3.8225,3.84,3.8175,,2019-01-07
843,3.8,3.83,3.835,3.7975,,2019-01-04
844,3.755,3.7975,3.805,3.7475,,2019-01-03
845,3.7525,3.7575,3.7775,3.74,,2019-01-02
846,3.755,3.75,3.77,3.7275,,2018-12-31
847,3.745,3.755,3.775,3.745,,2018-12-28
848,3.7325,3.745,3.765,3.7325,,2018-12-27
849,3.7825,3.7325,3.7925,3.725,,2018-12-26
850,3.7825,3.7775,3.79,3.7525,,2018-12-24
851,3.755,3.785,3.795,3.7475,,2018-12-21
852,3.8175,3.7525,3.8275,3.75,,2018-12-20
853,3.85,3.8175,3.8525,3.815,,2018-12-19
854,3.8375,3.855,3.865,3.8325,,2018-12-18
855,3.8425,3.84,3.86,3.8325,,2018-12-17
856,3.78,3.7675,3.79,3.775,,2018-12-14
857,3.75,3.755,3.775,3.74,,2018-12-13
858,3.755,3.7625,3.78,3.755,,2018-12-12
859,3.7375,3.75,3.765,3.7275,,2018-12-11
860,3.7425,3.7425,3.76,3.7275,,2018-12-10
861,3.7175,3.74,3.7475,3.715,,2018-12-07
862,3.74,3.72,3.745,3.6925,,2018-12-06
863,3.735,3.7425,3.76,3.725,,2018-12-05
864,3.7,3.7425,3.7425,3.695,,2018-12-04
865,3.7275,3.7125,3.74,3.695,,2018-12-03
866,3.6075,3.665,3.6675,3.605,,2018-11-30
867,3.605,3.6025,3.63,3.59,,2018-11-29
868,3.5625,3.605,3.615,3.56,,2018-11-28
869,3.56,3.565,3.585,3.555,,2018-11-27
870,3.595,3.56,3.605,3.5525,,2018-11-26
871,3.61,3.59,3.6175,3.5875,,2018-11-23
872,3.6125,3.6175,3.6325,3.6,,2018-11-21
873,3.6275,3.6125,3.635,3.6125,,2018-11-20
874,3.6475,3.6225,3.6625,3.6125,,2018-11-19
875,3.6725,3.6475,3.6875,3.6325,,2018-11-16
876,3.6675,3.675,3.7175,3.665,,2018-11-15
877,3.66,3.67,3.68,3.6575,,2018-11-14
878,3.695,3.665,3.7075,3.655,,2018-11-13
879,3.69,3.7125,3.725,3.68,,2018-11-12
880,3.7275,3.6975,3.74,3.6825,,2018-11-09
881,3.72,3.735,3.79,3.66,,2018-11-08
882,3.7225,3.7225,3.7325,3.71,,2018-11-07
883,3.7375,3.7325,3.745,3.72,,2018-11-06
884,3.71,3.74,3.7425,3.695,,2018-11-05
885,3.6625,3.7125,3.73,3.6525,,2018-11-02
886,3.6325,3.6675,3.71,3.63,,2018-11-01
887,3.6475,3.6325,3.6525,3.625,,2018-10-31
888,3.6675,3.6475,3.68,3.6425,,2018-10-30
889,3.68,3.6675,3.715,3.655,,2018-10-29
890,3.6175,3.6775,3.6975,3.6175,,2018-10-26
891,3.6775,3.61,3.6825,3.605,,2018-10-25
892,3.695,3.6825,3.6975,3.6775,,2018-10-24
893,3.6925,3.7025,3.725,3.68,,2018-10-23
894,3.655,3.695,3.705,3.655,,2018-10-22
895,3.705,3.67,3.71,3.66,,2018-10-19
896,3.73,3.7075,3.7325,3.695,,2018-10-18
897,3.75,3.7425,3.7625,3.7325,,2018-10-17
898,3.7725,3.7525,3.775,3.735,,2018-10-16
899,3.73,3.7825,3.785,3.7175,,2018-10-15
900,3.69,3.7375,3.74,3.685,,2018-10-12
901,3.62,3.6925,3.73,3.6025,,2018-10-11
902,3.645,3.6275,3.6525,3.62,,2018-10-10
903,3.665,3.645,3.68,3.6375,,2018-10-09
904,3.685,3.665,3.695,3.6425,,2018-10-08
905,3.675,3.6825,3.695,3.63,,2018-10-05
906,3.6475,3.675,3.685,3.6475,,2018-10-04
907,3.6775,3.6475,3.69,3.645,,2018-10-03
908,3.65,3.675,3.69,3.6325,,2018-10-02
909,3.5675,3.6575,3.665,3.565,,2018-10-01
910,3.645,3.5625,3.6675,3.545,,2018-09-28
911,3.63,3.6475,3.6575,3.6125,,2018-09-27
912,3.635,3.63,3.6475,3.6125,,2018-09-26
913,3.6025,3.6375,3.6425,3.575,,2018-09-25
914,3.5725,3.605,3.62,3.5575,,2018-09-24
915,3.525,3.5725,3.5775,3.5225,,2018-09-21
916,3.4525,3.525,3.5625,3.4475,,2018-09-20
917,3.43,3.4575,3.4675,3.43,,2018-09-19
918,3.48,3.4325,3.4875,3.425,,2018-09-18
919,3.51,3.48,3.5175,3.4775,,2018-09-17
920,3.385,3.37,3.3875,3.375,,2018-09-14
921,3.445,3.3625,3.445,3.37,,2018-09-13
922,3.5425,3.415,3.545,3.405,,2018-09-12
923,3.5725,3.5525,3.5725,3.5475,,2018-09-11
924,3.5325,3.555,3.56,3.53,,2018-09-10
925,3.5275,3.5425,3.5575,3.51,,2018-09-07
926,3.535,3.535,3.545,3.5075,,2018-09-06
927,3.56,3.5175,3.56,3.51,,2018-09-05
928,3.515,3.545,3.5525,3.4725,,2018-09-04
929,3.41,3.51,3.52,3.4075,,2018-08-31
930,3.415,3.41,3.44,3.405,,2018-08-30
931,3.41,3.4125,3.44,3.4025,,2018-08-29
932,3.4575,3.41,3.4775,3.4075,,2018-08-28
933,3.485,3.4675,3.4875,3.43,,2018-08-27
934,3.465,3.485,3.5,3.4625,,2018-08-24
935,3.53,3.4675,3.55,3.4625,,2018-08-23
936,3.5925,3.525,3.5925,3.5225,,2018-08-22
937,3.6275,3.5975,3.6375,3.585,,2018-08-21
938,3.6525,3.62,3.66,3.595,,2018-08-20
939,3.65,3.6425,3.6775,3.6175,,2018-08-17
940,3.615,3.6525,3.675,3.605,,2018-08-16
941,3.6225,3.615,3.635,3.59,,2018-08-15
942,3.565,3.6225,3.63,3.565,,2018-08-14
943,3.575,3.565,3.58,3.5225,,2018-08-13
944,3.685,3.5775,3.6975,3.57,,2018-08-10
945,3.71,3.6925,3.7275,3.665,,2018-08-09
946,3.705,3.7125,3.7375,3.7,,2018-08-08
947,3.71,3.7075,3.7325,3.6875,,2018-08-07
948,3.7,3.71,3.7175,3.6825,,2018-08-06
949,3.6675,3.6975,3.7125,3.6475,,2018-08-03
950,3.65,3.6675,3.7275,3.6475,,2018-08-02
951,3.72,3.65,3.73,3.64,,2018-08-01
952,3.67,3.7225,3.7425,3.6625,,2018-07-31
953,3.64,3.6725,3.6925,3.635,,2018-07-30
954,3.61,3.62,3.6375,3.595,,2018-07-27
955,3.61,3.615,3.6575,3.6025,,2018-07-26
956,3.5225,3.5925,3.6,3.52,,2018-07-25
957,3.5525,3.52,3.565,3.515,,2018-07-24
958,3.56,3.5725,3.585,3.545,,2018-07-23
959,3.5125,3.5525,3.5575,3.4975,,2018-07-20
960,3.47,3.5125,3.52,3.45,,2018-07-19
961,3.4625,3.4725,3.49,3.46,,2018-07-18
962,3.45,3.4625,3.4875,3.4425,,2018-07-17
963,3.4,3.4175,3.4575,3.3875,,2018-07-16
964,3.3225,3.3025,3.325,3.3225,,2018-07-13
965,3.3225,3.365,3.4075,3.2975,,2018-07-12
966,3.36,3.3125,3.37,3.315,,2018-07-11
967,3.4425,3.3975,3.4475,3.3625,,2018-07-10
968,3.46,3.4575,3.485,3.4325,,2018-07-09
969,3.42,3.5175,3.5225,3.42,,2018-07-06
970,3.455,3.435,3.4875,3.4225,,2018-07-05
971,3.4025,3.4275,3.4525,3.3925,,2018-07-03
972,3.5225,3.375,3.5225,3.37,,2018-07-02
973,3.4575,3.5025,3.555,3.455,,2018-06-29
974,3.515,3.45,3.525,3.445,,2018-06-28
975,3.52,3.525,3.565,3.515,,2018-06-27
976,3.505,3.525,3.555,3.48,,2018-06-26
977,3.585,3.505,3.595,3.4925,,2018-06-25
978,3.58,3.5725,3.5975,3.55,,2018-06-22
979,3.5425,3.57,3.59,3.4925,,2018-06-21
980,3.54,3.5425,3.57,3.475,,2018-06-20
981,3.5575,3.5375,3.5775,3.3875,,2018-06-19
982,3.595,3.56,3.62,3.54,,2018-06-18
983,3.645,3.6125,3.6825,3.5525,,2018-06-15
984,3.74,3.63,3.7475,3.625,,2018-06-14
985,3.775,3.76,3.7975,3.7325,,2018-06-13
986,3.68,3.775,3.795,3.6725,,2018-06-12
987,3.765,3.6725,3.79,3.6675,,2018-06-11
988,3.7625,3.7775,3.79,3.735,,2018-06-08
989,3.79,3.7625,3.82,3.7425,,2018-06-07
990,3.8425,3.7825,3.865,3.78,,2018-06-06
991,3.8075,3.8375,3.8525,3.8,,2018-06-05
992,3.8975,3.8075,3.8975,3.805,,2018-06-04
993,3.9375,3.915,3.97,3.9075,,2018-06-01
994,3.935,3.94,3.985,3.9325,,2018-05-31
995,3.9825,3.935,3.985,3.9075,,2018-05-30
996,4.0875,4.0,4.1,3.975,,2018-05-29
997,4.04,4.06,4.0675,4.0325,,2018-05-25
998,4.0825,4.0425,4.1225,4.0375,,2018-05-24
999,4.045,4.085,4.09,4.03,,2018-05-23
1000,4.0225,4.0475,4.07,4.01,,2018-05-22
1001,0.0,4.0275,0.0,0.0,,2018-05-21
1002,3.9525,4.025,4.035,3.95,,2018-05-18
